postcode,postcode_introduced,postcode_terminated,lat,long
IG2 6UX,198001,,51.5795,0.061642
IG2 6UY,198001,,51.580292,0.060076
IG2 6UZ,198001,199906,51.581036,0.058681
IG2 6WA,200606,200607,51.55807,0.072373
IG2 6WB,200112,200207,51.55807,0.072373
IG2 6WD,200304,200401,51.580292,0.060076
IG2 6WE,200106,200203,51.55807,0.072373
IG2 6WF,200701,200701,51.55807,0.072373
IG2 6WG,200304,200407,51.580292,0.060076
IG2 6WH,200307,200904,51.55807,0.072373
IG2 6WJ,200301,200403,51.580292,0.060076
IG2 6WL,200302,200406,51.580292,0.060076
IG2 6WN,200206,200302,51.55807,0.072373
IG2 6WP,200701,200701,51.55807,0.072373
IG2 6WQ,200401,200602,51.55807,0.072373
IG2 6WR,200208,200602,51.55807,0.072373
IG2 6WS,200308,200408,51.580292,0.060076
IG2 6WT,200212,200407,51.580292,0.060076
IG2 6WU,200402,200405,51.55807,0.072373
IG2 6WX,200302,200602,51.55807,0.072373
IG2 6WY,200112,200212,51.55807,0.072373
IG2 6WZ,200112,200212,51.55807,0.072373
IG2 6XA,198001,,51.581407,0.059157
IG2 6XB,198001,,51.581051,0.059836
IG2 6XD,198001,,51.580484,0.060922
IG2 6XE,198001,,51.579887,0.062136
IG2 6XF,198001,,51.579274,0.06322
IG2 6XG,198001,,51.577858,0.065494
IG2 6XH,198001,,51.5776,0.065872
IG2 6XJ,200401,200401,51.577562,0.065957
IG2 6XL,198001,199606,51.577181,0.06516
IG2 6XN,201207,201303,51.55807,0.072373
IG2 6XP,200306,200408,51.576907,0.072523
IG2 6XQ,198001,,51.578315,0.064704
IG2 6XR,199507,199512,51.581623,0.068248
IG2 6XS,198504,,51.581978,0.069549
IG2 6XT,198001,,51.580354,0.063702
IG2 6XU,198001,,51.581008,0.065882
IG2 6XW,200701,200701,51.55807,0.072373
IG2 6XX,198001,,51.582376,0.068355
IG2 6XY,198001,,51.582848,0.070152
IG2 6XZ,198001,,51.583777,0.070006
IG2 6YA,198001,,51.582767,0.070696
IG2 6YB,198001,,51.585041,0.067653
IG2 6YD,198001,,51.585273,0.06827
IG2 6YE,198001,,51.584091,0.07054
IG2 6YF,198001,,51.582151,0.072473
IG2 6YG,198001,,51.581413,0.072006
IG2 6YH,198001,,51.581203,0.06758
IG2 6YQ,198001,,51.581448,0.069496
IG2 6YR,200206,200305,51.55807,0.072373
IG2 6YS,200701,200701,51.55807,0.072373
IG2 6YT,200405,200507,51.55807,0.072373
IG2 6YU,199412,199507,51.58075,0.066765
IG2 6YX,199501,199712,51.576907,0.072523
IG2 6YZ,200407,200607,51.55807,0.072373
IG2 6ZQ,200112,200602,51.55807,0.072373
IG2 7AA,198001,,51.567389,0.087962
IG2 7AB,198001,,51.568427,0.08827
IG2 7AD,198001,,51.569584,0.088479
IG2 7AE,199007,200602,51.55807,0.072373
IG2 7AF,200106,200602,51.55807,0.072373
IG2 7AG,198001,,51.566289,0.091664
IG2 7AH,198001,,51.567214,0.092254
IG2 7AJ,198001,,51.567826,0.09322
IG2 7AL,198001,,51.568166,0.091288
IG2 7AN,198001,,51.568451,0.09146
IG2 7AP,198001,,51.570036,0.089801
IG2 7AQ,198001,,51.566481,0.092509
IG2 7AR,198001,,51.568796,0.09175
IG2 7AS,198001,,51.569081,0.091907
IG2 7AT,198001,,51.568536,0.093715
IG2 7AU,198001,,51.569307,0.093894
IG2 7AW,198001,,51.56913,0.089687
IG2 7AX,198001,,51.569535,0.091668
IG2 7AY,198001,,51.5698,0.091955
IG2 7AZ,198001,,51.570225,0.09183
IG2 7BA,198001,,51.570385,0.093944
IG2 7BB,198001,,51.570971,0.093925
IG2 7BD,198001,,51.57097,0.091373
IG2 7BE,199208,199507,51.569559,0.089346
IG2 7BG,199208,199507,51.567838,0.084938
IG2 7BH,199612,199806,51.575726,0.092963
IG2 7BJ,199405,199606,51.570406,0.092271
IG2 7BL,199507,199612,51.567838,0.084938
IG2 7BN,199612,199712,51.575726,0.092963
IG2 7BP,199109,199501,51.567838,0.084938
IG2 7BQ,199308,,51.571545,0.094935
IG2 7BS,198001,,51.567897,0.084176
IG2 7BT,198001,,51.568514,0.085893
IG2 7BU,199301,199501,51.568737,0.084979
IG2 7BW,199606,199812,51.575726,0.092963
IG2 7BX,199606,199812,51.575726,0.092963
IG2 7BY,198001,,51.569537,0.084006
IG2 7BZ,198001,,51.570932,0.083981
IG2 7DA,198001,199507,51.57056,0.08362
IG2 7DB,198001,,51.571962,0.083655
IG2 7DD,199706,199912,51.575726,0.092963
IG2 7DE,198001,,51.572931,0.083771
IG2 7DF,198001,,51.572487,0.084992
IG2 7DG,198001,,51.572807,0.087706
IG2 7DH,198001,,51.573628,0.087584
IG2 7DJ,198001,,51.574422,0.089425
IG2 7DL,198001,,51.573283,0.089243
IG2 7DN,198001,,51.571579,0.088486
IG2 7DP,198001,,51.572301,0.086326
IG2 7DQ,198001,,51.573021,0.086301
IG2 7DR,198001,,51.57152,0.086276
IG2 7DS,198001,,51.570993,0.085643
IG2 7DT,199412,199606,51.571458,0.083661
IG2 7DU,198001,,51.57132,0.084838
IG2 7DW,198001,,51.571758,0.087612
IG2 7DX,198001,,51.57103,0.087523
IG2 7DY,198001,,51.570508,0.086126
IG2 7DZ,198001,,51.570237,0.086691
IG2 7EA,198001,,51.569479,0.084725
IG2 7EB,198001,,51.571647,0.084665
IG2 7ED,198001,,51.572048,0.085391
IG2 7EE,199706,201611,51.575079,0.092933
IG2 7EF,199208,199706,51.569479,0.084725
IG2 7EG,199308,199606,51.574051,0.089552
IG2 7EH,198001,,51.574315,0.090416
IG2 7EJ,198001,,51.572727,0.09017
IG2 7EL,198001,,51.571122,0.089937
IG2 7EN,198001,,51.572071,0.091655
IG2 7EP,198001,,51.572856,0.093552
IG2 7EQ,199101,,51.572547,0.09475
IG2 7ER,198001,,51.572835,0.09169
IG2 7ES,198001,,51.573328,0.091799
IG2 7ET,198001,,51.573332,0.09356
IG2 7EU,198001,,51.573084,0.094862
IG2 7EW,198001,,51.572081,0.093618
IG2 7EX,198001,200006,51.572485,0.095195
IG2 7EY,198001,,51.573746,0.095065
IG2 7EZ,198001,,51.57389,0.094538
IG2 7FA,201607,,51.568555,0.083571
IG2 7FB,201202,,51.579745,0.101661
IG2 7FD,201602,,51.568555,0.083571
IG2 7FE,201010,,51.576687,0.083914
IG2 7FF,201905,,51.577367,0.099372
IG2 7FQ,200012,200602,51.55807,0.072373
IG2 7FW,199906,200011,51.575726,0.092963
IG2 7FX,199906,200009,51.575726,0.092963
IG2 7FZ,199906,200602,51.55807,0.072373
IG2 7GD,199706,200805,51.55807,0.072373
IG2 7GE,199712,199906,51.575726,0.092963
IG2 7GF,199906,200506,51.55807,0.072373
IG2 7GG,199712,199812,51.575726,0.092963
IG2 7GH,199712,199812,51.575726,0.092963
IG2 7GJ,199812,200006,51.575726,0.092963
IG2 7GL,199906,200602,51.55807,0.072373
IG2 7GN,199906,200207,51.55807,0.072373
IG2 7GP,199906,200009,51.573076,0.093837
IG2 7GQ,199912,200105,51.575799,0.092923
IG2 7GR,199912,,51.55807,0.072373
IG2 7GS,199812,200203,51.55807,0.072373
IG2 7GT,199809,200009,51.573076,0.093837
IG2 7GU,199806,199906,51.573076,0.093837
IG2 7GW,199806,199912,51.573076,0.093837
IG2 7GX,199806,199912,51.575726,0.092963
IG2 7GY,199806,200101,51.575799,0.092923
IG2 7GZ,199712,199812,51.575726,0.092963
IG2 7HA,198001,,51.574462,0.094261
IG2 7HB,198001,,51.574086,0.091661
IG2 7HD,198001,,51.574091,0.093393
IG2 7HE,198001,,51.575121,0.0951
IG2 7HF,198001,,51.574833,0.0936
IG2 7HG,198001,,51.574613,0.092349
IG2 7HH,198001,,51.575061,0.092456
IG2 7HJ,199901,200009,51.574924,0.091035
IG2 7HL,198001,199412,51.574924,0.091035
IG2 7HN,198001,199212,51.574924,0.091035
IG2 7HP,199806,200006,51.575726,0.092963
IG2 7HQ,198001,,51.574779,0.091606
IG2 7HR,200506,,51.574968,0.088584
IG2 7HS,200501,,51.575418,0.088532
IG2 7HT,200806,,51.574974,0.088813
IG2 7HU,198001,,51.573365,0.084628
IG2 7HW,199812,200109,51.55807,0.072373
IG2 7HX,199712,199812,51.575726,0.092963
IG2 7HY,198001,,51.574182,0.087853
IG2 7HZ,198001,,51.575242,0.093907
IG2 7JA,198001,,51.575541,0.094773
IG2 7JB,198001,,51.576714,0.097569
IG2 7JD,198001,,51.577507,0.099075
IG2 7JE,198001,,51.578306,0.097036
IG2 7JF,200206,,51.581516,0.099594
IG2 7JG,198001,,51.578397,0.094976
IG2 7JH,198001,,51.580036,0.095369
IG2 7JJ,198001,,51.579897,0.094119
IG2 7JL,198001,,51.580825,0.094944
IG2 7JN,198001,,51.581128,0.093615
IG2 7JP,198001,,51.580013,0.096133
IG2 7JQ,198001,,51.579399,0.095758
IG2 7JR,198001,,51.580763,0.097423
IG2 7JS,199301,199806,51.575726,0.092963
IG2 7JT,199308,199507,51.582009,0.097134
IG2 7JW,198001,,51.580772,0.095951
IG2 7JX,199606,200602,51.55807,0.072373
IG2 7JY,200506,,51.574518,0.086586
IG2 7JZ,200401,,51.574838,0.086283
IG2 7LA,199912,200209,51.55807,0.072373
IG2 7LB,198001,,51.575791,0.084234
IG2 7LD,198001,,51.576719,0.085662
IG2 7LE,198001,,51.576435,0.085981
IG2 7LF,198001,,51.57672,0.084638
IG2 7LG,200006,200604,51.55807,0.072373
IG2 7LH,198001,,51.577379,0.084466
IG2 7LJ,198410,200310,51.577319,0.084319
IG2 7LL,199109,200602,51.55807,0.072373
IG2 7LN,199712,200108,51.55807,0.072373
IG2 7LP,198001,,51.577867,0.085325
IG2 7LQ,198001,,51.57712,0.083932
IG2 7LR,198001,,51.577147,0.085393
IG2 7LS,198001,,51.576368,0.08719
IG2 7LT,198001,,51.577093,0.086372
IG2 7LU,198001,,51.577538,0.087143
IG2 7LW,198001,,51.578309,0.084318
IG2 7LX,198001,,51.577904,0.088399
IG2 7LY,198001,,51.577292,0.087363
IG2 7LZ,198001,,51.576464,0.088364
IG2 7NA,198001,,51.576482,0.087874
IG2 7NB,198001,,51.577821,0.086434
IG2 7ND,198001,,51.578699,0.084584
IG2 7NE,198001,,51.578957,0.084754
IG2 7NF,198001,,51.578304,0.086067
IG2 7NG,198001,,51.578766,0.086896
IG2 7NH,200405,,51.574884,0.085679
IG2 7NJ,198001,,51.578719,0.087977
IG2 7NL,198001,,51.577786,0.088872
IG2 7NN,198001,,51.578579,0.089887
IG2 7NP,198001,,51.578164,0.087374
IG2 7NQ,198001,,51.579488,0.086222
IG2 7NR,198001,,51.578998,0.085576
IG2 7NS,198001,,51.579447,0.085498
IG2 7NT,198001,,51.57975,0.084632
IG2 7NU,199501,200812,51.55807,0.072373
IG2 7NW,198001,,51.576983,0.088532
IG2 7NX,200401,,51.575222,0.085911
IG2 7NY,200406,,51.57572,0.088258
IG2 7NZ,200308,,51.575971,0.087288
IG2 7PA,199507,200108,51.55807,0.072373
IG2 7PB,199812,199912,51.575726,0.092963
IG2 7PD,200106,,51.579528,0.088014
IG2 7PE,200106,200305,51.55807,0.072373
IG2 7PG,200106,200204,51.55807,0.072373
IG2 7PJ,198001,,51.576498,0.093056
IG2 7PL,198001,,51.577402,0.09386
IG2 7PN,198001,,51.578724,0.094298
IG2 7PP,198301,,51.579968,0.093114
IG2 7PQ,200307,,51.578467,0.091573
IG2 7PR,198001,,51.580032,0.091614
IG2 7PS,198001,,51.579657,0.092378
IG2 7PT,198001,,51.579583,0.09402
IG2 7PU,198001,,51.580525,0.093645
IG2 7PW,198001,,51.579094,0.092713
IG2 7PX,198001,,51.580407,0.092167
IG2 7PY,198001,,51.581687,0.093525
IG2 7PZ,198001,,51.581132,0.095391
IG2 7QA,198001,198112,51.581214,0.091324
IG2 7QB,198001,,51.58128,0.096191
IG2 7QD,198001,,51.582814,0.095872
IG2 7QE,198001,,51.581486,0.097255
IG2 7QF,198001,,51.580617,0.100058
IG2 7QG,198001,,51.580714,0.098648
IG2 7QH,198001,,51.582212,0.099352
IG2 7QJ,198001,199501,51.581137,0.095651
IG2 7QL,198001,,51.582605,0.098519
IG2 7QN,198001,,51.582922,0.098389
IG2 7QP,199507,199706,51.581982,0.098692
IG2 7QQ,198001,,51.581043,0.098865
IG2 7QR,200112,,51.57114,0.082333
IG2 7QT,199201,199507,51.566965,0.083455
IG2 7QW,199308,199712,51.575726,0.092963
IG2 7QX,198001,,51.56759,0.083715
IG2 7QY,198001,199112,51.566965,0.083455
IG2 7QZ,198001,,51.57002,0.08309
IG2 7RA,198001,200011,51.570942,0.083349
IG2 7RB,198001,199912,51.571222,0.082755
IG2 7RD,198001,,51.571159,0.083286
IG2 7RE,198001,,51.572427,0.083272
IG2 7RF,198001,,51.57275,0.083316
IG2 7RG,198001,,51.572974,0.083369
IG2 7RH,198203,,51.574224,0.085418
IG2 7RJ,198001,199501,51.574128,0.085226
IG2 7RL,198001,199501,51.574975,0.088151
IG2 7RN,198001,,51.575639,0.090303
IG2 7RP,198001,,51.576743,0.091393
IG2 7RQ,198001,,51.573136,0.083391
IG2 7RR,198001,,51.576572,0.09189
IG2 7RS,198001,,51.575953,0.09332
IG2 7RT,198001,,51.576112,0.094539
IG2 7RU,198001,,51.57737,0.095578
IG2 7RW,198001,,51.575532,0.091742
IG2 7RX,198001,,51.576685,0.096139
IG2 7RY,198001,,51.577613,0.098072
IG2 7RZ,198001,,51.579428,0.101677
IG2 7SA,198001,,51.580627,0.104126
IG2 7SB,198001,,51.581772,0.106895
IG2 7SD,198001,,51.580698,0.10559
IG2 7SE,198001,,51.578387,0.101038
IG2 7SF,198001,,51.579186,0.102633
IG2 7SG,198203,,51.579639,0.103434
IG2 7SH,198704,,51.580817,0.087337
IG2 7SJ,198710,199706,51.575001,0.086709
IG2 7SL,200012,200201,51.55807,0.072373
IG2 7SN,199208,199706,51.580582,0.10404
IG2 7SQ,198704,199212,51.581008,0.102862
IG2 7SR,198001,,51.579709,0.100059
IG2 7SS,198001,,51.578514,0.098994
IG2 7ST,198001,,51.578855,0.100525
IG2 7SU,198001,,51.579127,0.100478
IG2 7SW,200106,200402,51.579709,0.100059
IG2 7SX,198001,,51.580458,0.100902
IG2 7SY,198001,,51.581912,0.100565
IG2 7SZ,198001,,51.58263,0.101638
IG2 7TA,199301,,51.579716,0.099165
IG2 7TD,198001,,51.586065,0.102746
IG2 7TE,198001,,51.589492,0.103124
IG2 7TF,198001,,51.589025,0.107185
IG2 7TG,198001,,51.583423,0.102569
IG2 7TH,198001,,51.582518,0.104389
IG2 7TJ,198001,,51.581408,0.104583
IG2 7TL,198106,,51.582511,0.108763
IG2 7TN,198001,,51.582698,0.106909
IG2 7TP,198001,,51.582232,0.102803
IG2 7TQ,198001,,51.582829,0.104606
IG2 7TR,198001,,51.580737,0.102402
IG2 7TS,199101,199212,51.579236,0.101337
IG2 7TT,200603,,51.55807,0.072373
IG2 7TW,198001,,51.582004,0.103976
IG2 7WA,200107,200108,51.55807,0.072373
IG2 7WB,200207,200408,51.55807,0.072373
IG2 7WD,200304,200509,51.55807,0.072373
IG2 7WE,200106,200205,51.55807,0.072373
IG2 7WF,200206,200406,51.55807,0.072373
IG2 7WG,200208,200303,51.55807,0.072373
IG2 7WH,200304,200605,51.55807,0.072373
IG2 7WJ,200308,,51.55807,0.072373
IG2 7WL,200701,200701,51.55807,0.072373
IG2 7WN,200206,200701,51.55807,0.072373
IG2 7WP,200303,200406,51.55807,0.072373
IG2 7WQ,200112,200205,51.55807,0.072373
IG2 7WR,200402,200604,51.55807,0.072373
IG2 7WS,200212,200501,51.55807,0.072373
IG2 7WT,200404,200605,51.55807,0.072373
IG2 7WU,200908,201007,51.55807,0.072373
IG2 7WW,200112,200309,51.55807,0.072373
IG2 7WX,200408,200602,51.55807,0.072373
IG2 7WY,200801,201401,51.55807,0.072373
IG2 7WZ,200610,200902,51.55807,0.072373
IG2 7XY,200212,200411,51.55807,0.072373
IG2 7XZ,200801,,51.55807,0.072373
IG2 7YB,200207,200601,51.55807,0.072373
IG2 7YF,200303,200510,51.55807,0.072373
IG2 7YQ,200112,200310,51.55807,0.072373
IG2 7YT,200207,200310,51.55807,0.072373
IG2 7YZ,200304,200510,51.55807,0.072373
IG2 7ZQ,200112,200311,51.573631,0.090904
IG2 7ZS,200012,,51.573631,0.090904
IG3 8AA,198001,,51.561221,0.092946
IG3 8AB,198001,,51.562444,0.092425
IG3 8AD,198001,,51.561924,0.092848
IG3 8AE,198001,,51.56134,0.093355
IG3 8AF,198001,,51.560757,0.093846
IG3 8AG,198001,,51.560308,0.094202
IG3 8AH,198001,,51.561392,0.094425
IG3 8AJ,198001,,51.561748,0.094139
IG3 8AL,198001,,51.562561,0.093455
IG3 8AN,198001,,51.562875,0.094522
IG3 8AP,198001,,51.562403,0.09476
IG3 8AQ,198001,,51.560563,0.095065
IG3 8AR,198001,,51.561829,0.095167
IG3 8AS,198001,,51.561446,0.095972
IG3 8AT,198001,,51.561156,0.095598
IG3 8AU,198001,,51.561056,0.09617
IG3 8AW,199706,199906,51.568008,0.101165
IG3 8AX,198001,,51.562439,0.097749
IG3 8AY,198001,,51.561456,0.098439
IG3 8AZ,198001,,51.562457,0.097273
IG3 8BA,198001,,51.561609,0.096917
IG3 8BB,198001,,51.561815,0.096421
IG3 8BD,198001,,51.562351,0.096129
IG3 8BE,198001,,51.562887,0.09585
IG3 8BG,198001,,51.563463,0.096829
IG3 8BH,199101,200602,51.55807,0.072373
IG3 8BJ,201511,201610,51.55807,0.072373
IG3 8BL,199612,199712,51.567999,0.101165
IG3 8BN,200106,200904,51.55807,0.072373
IG3 8BP,199712,199806,51.567999,0.101165
IG3 8BQ,198001,,51.563164,0.095459
IG3 8BS,198001,,51.563598,0.097297
IG3 8BT,199606,200006,51.568008,0.101165
IG3 8BU,198001,,51.563655,0.097646
IG3 8BW,199606,199812,51.568008,0.101165
IG3 8BX,198001,,51.563754,0.09765
IG3 8BY,198001,,51.563215,0.09764
IG3 8BZ,199512,200602,51.55807,0.072373
IG3 8DA,199512,199712,51.567999,0.101165
IG3 8DB,199512,200602,51.55807,0.072373
IG3 8DD,199606,199812,51.568008,0.101165
IG3 8DE,199612,199712,51.567999,0.101165
IG3 8DF,198001,,51.562501,0.0983
IG3 8DG,198001,,51.561682,0.098854
IG3 8DH,198001,,51.563278,0.09861
IG3 8DJ,198001,,51.563902,0.100456
IG3 8DL,198001,,51.56367,0.100835
IG3 8DN,198001,,51.562911,0.100007
IG3 8DP,198001,,51.56342,0.102252
IG3 8DQ,198001,,51.562019,0.099114
IG3 8DR,198001,,51.562044,0.09975
IG3 8DS,198001,,51.562205,0.100797
IG3 8DT,199712,200006,51.568008,0.101165
IG3 8DU,198001,,51.562439,0.101788
IG3 8DW,198001,,51.563289,0.101104
IG3 8DX,199612,200201,51.55807,0.072373
IG3 8DY,199507,199612,51.562164,0.100549
IG3 8DZ,200106,201005,51.55807,0.072373
IG3 8EA,199606,199706,51.563314,0.092551
IG3 8EB,199606,199706,51.563314,0.092551
IG3 8ED,199712,199806,51.568008,0.101165
IG3 8EE,198001,,51.563341,0.093072
IG3 8EF,199712,199906,51.568008,0.101165
IG3 8EG,198001,,51.562842,0.092833
IG3 8EH,199612,200602,51.55807,0.072373
IG3 8EJ,198001,,51.563043,0.094126
IG3 8EL,199712,201812,51.55807,0.072373
IG3 8EN,200012,200201,51.55807,0.072373
IG3 8EP,199405,199706,51.560562,0.083004
IG3 8EQ,198001,200209,51.563052,0.093636
IG3 8ER,198001,,51.563874,0.092938
IG3 8ES,199712,200307,51.55807,0.072373
IG3 8ET,198001,,51.564257,0.092133
IG3 8EU,198001,,51.565299,0.092181
IG3 8EW,199706,199906,51.568008,0.101165
IG3 8EX,198001,,51.566815,0.093953
IG3 8EY,198001,,51.568958,0.095264
IG3 8EZ,198001,,51.571409,0.095997
IG3 8FB,201106,201301,51.55807,0.072373
IG3 8FD,200902,,51.572745,0.11176
IG3 8FE,200902,,51.573739,0.111993
IG3 8FF,200812,,51.574714,0.112284
IG3 8FG,200812,,51.575456,0.112549
IG3 8FH,200911,,51.564608,0.096636
IG3 8FP,199812,200201,51.55807,0.072373
IG3 8FT,200012,200105,51.571463,0.095999
IG3 8FW,199906,200602,51.55807,0.072373
IG3 8FX,199906,200009,51.568061,0.101196
IG3 8FZ,199806,199912,51.568008,0.101165
IG3 8GD,199706,200101,51.568008,0.101165
IG3 8GE,199712,199812,51.568008,0.101165
IG3 8GF,199812,200011,51.568008,0.101165
IG3 8GG,199712,199812,51.568008,0.101165
IG3 8GH,199806,200105,51.568008,0.101165
IG3 8GJ,200209,200902,51.55807,0.072373
IG3 8GL,199812,199912,51.570354,0.095155
IG3 8GN,199812,200006,51.568008,0.101165
IG3 8GP,199812,200006,51.568008,0.101165
IG3 8GQ,199906,200207,51.55807,0.072373
IG3 8GR,199912,200011,51.568008,0.101165
IG3 8GS,199912,200011,51.568008,0.101165
IG3 8GT,199912,200111,51.55807,0.072373
IG3 8GU,200006,200302,51.55807,0.072373
IG3 8GW,199806,200602,51.55807,0.072373
IG3 8GX,199806,200602,51.55807,0.072373
IG3 8GY,199712,199812,51.568008,0.101165
IG3 8GZ,199806,199906,51.568008,0.101165
IG3 8HA,198001,,51.572214,0.095745
IG3 8HB,198001,,51.572735,0.096765
IG3 8HD,198001,,51.573021,0.097384
IG3 8HE,198001,,51.575126,0.100382
IG3 8HF,198001,,51.576319,0.100567
IG3 8HG,198001,,51.577583,0.100279
IG3 8HH,199612,199712,51.567999,0.101165
IG3 8HJ,200006,200109,51.55807,0.072373
IG3 8HL,199308,199806,51.567999,0.101165
IG3 8HN,199812,200211,51.55807,0.072373
IG3 8HP,198001,,51.565211,0.091585
IG3 8HQ,198001,,51.577579,0.101506
IG3 8HR,198001,,51.565631,0.091763
IG3 8HS,198001,,51.566065,0.093125
IG3 8HT,198001,,51.567227,0.093525
IG3 8HU,198001,,51.568221,0.094263
IG3 8HW,198001,,51.56424,0.091555
IG3 8HX,198001,,51.568996,0.094674
IG3 8HY,198001,,51.569736,0.095025
IG3 8HZ,198001,,51.570432,0.095303
IG3 8JA,198001,,51.571584,0.095339
IG3 8JB,198001,,51.572179,0.09521
IG3 8JD,198001,,51.572753,0.095799
IG3 8JE,198001,,51.573542,0.097408
IG3 8JF,198001,,51.57382,0.095964
IG3 8JG,198001,,51.575491,0.095521
IG3 8JH,198001,,51.575434,0.096731
IG3 8JJ,198001,,51.574483,0.097105
IG3 8JL,198001,,51.574984,0.099264
IG3 8JN,198001,,51.576725,0.099965
IG3 8JP,198001,,51.575881,0.098902
IG3 8JQ,198001,,51.575873,0.096837
IG3 8JR,198001,,51.576976,0.098995
IG3 8JS,198001,,51.576411,0.098
IG3 8JT,198001,,51.574898,0.097023
IG3 8JU,198001,201501,51.575232,0.097948
IG3 8JW,198001,,51.57743,0.099836
IG3 8JX,199806,199812,51.574847,0.095361
IG3 8JY,199612,199806,51.567999,0.101165
IG3 8JZ,198803,199906,51.568008,0.101165
IG3 8LA,198001,,51.564492,0.097136
IG3 8LB,198001,,51.564626,0.096217
IG3 8LD,200405,200510,51.55807,0.072373
IG3 8LE,198001,199906,51.564497,0.096343
IG3 8LF,198001,,51.565389,0.094191
IG3 8LG,198001,,51.564827,0.094468
IG3 8LH,198001,,51.568316,0.09548
IG3 8LJ,198001,,51.569707,0.096669
IG3 8LL,198001,,51.566062,0.096285
IG3 8LN,198001,,51.567965,0.096517
IG3 8LP,198510,,51.564771,0.096081
IG3 8LQ,198001,,51.566486,0.095237
IG3 8LR,199109,199712,51.567999,0.101165
IG3 8LS,199208,199507,51.564937,0.096349
IG3 8LT,198001,,51.565213,0.096534
IG3 8LU,198001,,51.565086,0.098087
IG3 8LW,198001,,51.569668,0.097822
IG3 8LX,198001,,51.56613,0.09701
IG3 8LY,198001,,51.567319,0.097959
IG3 8LZ,198001,,51.568711,0.098052
IG3 8NA,198001,,51.570041,0.098604
IG3 8NB,198001,,51.572337,0.097901
IG3 8ND,198001,,51.571934,0.09732
IG3 8NE,198001,,51.566055,0.098204
IG3 8NF,198001,,51.567235,0.099095
IG3 8NG,198001,,51.568503,0.099586
IG3 8NH,199405,199612,51.56848,0.099398
IG3 8NJ,200006,200101,51.568008,0.101165
IG3 8NL,198001,,51.56573,0.099776
IG3 8NN,198001,,51.567107,0.099753
IG3 8NP,198001,,51.569688,0.101257
IG3 8NQ,198001,,51.569869,0.10014
IG3 8NR,198001,,51.570658,0.100782
IG3 8NS,198001,,51.570732,0.099689
IG3 8NT,198001,,51.570804,0.098682
IG3 8NU,198001,,51.570792,0.097325
IG3 8NW,198001,,51.568429,0.100232
IG3 8NX,199806,200510,51.55807,0.072373
IG3 8NY,198001,,51.571161,0.097299
IG3 8NZ,198001,,51.571073,0.098738
IG3 8PA,198001,,51.57101,0.099745
IG3 8PB,198001,,51.571795,0.099594
IG3 8PD,198001,,51.571747,0.100241
IG3 8PE,198001,,51.570925,0.100924
IG3 8PF,198001,,51.56873,0.101992
IG3 8PG,198001,,51.569962,0.102075
IG3 8PH,198001,,51.565672,0.101
IG3 8PJ,199109,199712,51.567999,0.101165
IG3 8PL,199507,199706,51.57101,0.099745
IG3 8PN,199806,200806,51.55807,0.072373
IG3 8PP,198001,,51.567549,0.103193
IG3 8PQ,198001,,51.567292,0.10145
IG3 8PR,198001,,51.566842,0.102482
IG3 8PS,198001,,51.565866,0.102264
IG3 8PT,198001,,51.565963,0.101821
IG3 8PU,198001,,51.567056,0.102074
IG3 8PW,198001,,51.566482,0.103476
IG3 8PX,198001,,51.568388,0.102539
IG3 8PY,198001,,51.569593,0.103504
IG3 8PZ,198001,,51.570431,0.103947
IG3 8QA,198001,,51.570632,0.104749
IG3 8QB,198001,,51.5712,0.105165
IG3 8QD,198001,,51.571901,0.104707
IG3 8QE,199906,199912,51.571098,0.103847
IG3 8QF,200012,200310,51.55807,0.072373
IG3 8QG,200206,200604,51.55807,0.072373
IG3 8QH,198001,,51.570759,0.103211
IG3 8QJ,198001,,51.570501,0.103055
IG3 8QL,198001,,51.570584,0.101933
IG3 8QN,198001,,51.570851,0.102061
IG3 8QP,198001,,51.572461,0.101053
IG3 8QQ,198001,,51.571498,0.103606
IG3 8QR,198001,,51.571629,0.101837
IG3 8QS,199002,199512,51.570251,0.100922
IG3 8QT,201009,201110,51.55807,0.072373
IG3 8QU,199501,199706,51.570634,0.104663
IG3 8QW,198001,,51.571617,0.1025
IG3 8QX,200006,201604,51.55807,0.072373
IG3 8QY,199806,200808,51.578138,0.113929
IG3 8QZ,199512,199712,51.567999,0.101165
IG3 8RA,198001,,51.564485,0.09803
IG3 8RB,198001,,51.564625,0.097313
IG3 8RD,198001,,51.564555,0.098091
IG3 8RE,198001,,51.564032,0.097158
IG3 8RF,198001,,51.563782,0.097594
IG3 8RG,198001,,51.564579,0.09828
IG3 8RH,198001,,51.564996,0.101098
IG3 8RJ,199301,199706,51.565154,0.101842
IG3 8RL,198001,,51.56531,0.102628
IG3 8RN,198001,,51.565527,0.103619
IG3 8RP,199308,199512,51.565681,0.10504
IG3 8RQ,198001,,51.564758,0.099832
IG3 8RR,198001,199501,51.565655,0.106482
IG3 8RS,198001,,51.565372,0.104709
IG3 8RT,201409,201908,51.55807,0.072373
IG3 8RU,198001,,51.565029,0.103264
IG3 8RW,198001,,51.565814,0.105147
IG3 8RX,200106,200304,51.55807,0.072373
IG3 8RY,198001,,51.566339,0.104955
IG3 8RZ,198001,,51.567777,0.105483
IG3 8SA,198001,,51.569841,0.106257
IG3 8SB,198001,,51.566285,0.104448
IG3 8SD,198001,,51.567964,0.105074
